Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
4609,50.22,0.28,108.77,2257.185185,0.01,1,0.01,0.0,1710579466,0,0,0,12,-580.4648007,-1031.475238,-1369.417715,-1660.493785,5138309,-537.9362197,-858.077189,-1016.638413,-1013.185328,5338579,-941.8154578,-1037.258499,-972.2738084,-1124.991361,5201160,-324.3363149,-406.1331259,-742.1083743,-845.3991917,5310095,1034.101651,736.7451192,868.4658926,685.0656462,5209971,-49.55069525,564.3443003,38.32107841,432.1838708,5192106,1051.766293,895.1868814,842.7401376,1260.935242,5118033,596.542844,566.1570002,522.6856447,566.0349399,5163578,783.4166744,1048.078494,1280.937702,1456.828831,5358587,1115.472367,1400.793652,1459.165875,1390.799025,5321127,1372.289833,1758.732362,1656.514022,1673.965267,5187591,1857.753696,1257.585586,1483.717249,1586.464487,5241261,1488.446761,1431.205675,17.91001054,1455.653348,5225593,1116.75585,1072.041897,1147.637845,844.8647348,5121664,1378.325623,1184.537994,1308.419543,1253.199818,0,1279.012362,1255.86507,1356.162899,1324.16895,5132949,1232.408721,1180.56552,1332.217318,1241.019638,5151529,1574.05807,1545.002918,1578.180933,1613.883163,5157693,1757.748681,1443.323024,1561.148377,1599.360919,0,-501.5559478,-495.6328629,-1179.190214,-1543.89813,4987375,562.0398459,644.6524521,784.7702953,554.1174799,5247146,107.8122116,-88.16245451,-454.8864064,-578.772528,5408661,-309.2169259,-271.9999282,-549.0013903,-601.3478483,5342432,-1005.18056,-666.2681096,-586.5109764,-399.4674807,5292924,0
4610,50.22,0.28,108.77,2258.37037,0.01,1,0.01,0.0,1710579466,0,0,0,12,-555.9343958,-1012.290843,-1365.054492,-1697.633536,5137492,-540.6357572,-869.17818,-1034.602561,-1023.678467,5340184,-950.1749034,-1071.308324,-987.3214197,-1127.553663,5198806,-332.7632813,-422.0353563,-783.1235084,-876.6146435,5307367,1018.949762,735.2041741,857.4781418,668.8264405,5209686,-36.54305929,515.8016143,14.19825887,445.0175886,5193284,1009.644515,932.133169,844.8198567,1222.46937,5117015,605.2114165,554.3231564,497.499563,560.0617502,5165300,763.1271646,1048.851647,1306.347146,1439.266885,5362118,1082.636835,1406.49452,1504.469911,1430.339615,5323856,1286.282874,1903.209628,1724.903651,1595.265824,5191098,2021.041135,1334.133114,1591.419211,1630.816752,5240526,1559.066595,1480.353739,16.89566809,1646.254254,5227870,1159.439582,1089.551493,1209.451886,901.5550703,5121205,1498.159714,1278.944553,1345.288779,1363.903446,0,1403.549144,1366.616087,1452.25058,1420.169277,5132685,1312.104547,1262.420996,1430.021359,1292.470724,5151622,1735.745555,1598.202787,1693.518006,1717.111268,5158234,1795.282708,1589.00912,1661.988315,1639.115325,0,-442.9568779,-479.0317439,-1156.917203,-1532.843702,4986548,685.4377204,677.1792748,863.7970958,613.6394286,5246414,121.3109965,-68.7610778,-362.3159074,-553.9134862,5406685,-280.5583664,-239.3052236,-521.9334926,-575.8045635,5342432,-1011.323443,-621.7444222,-536.6553337,-408.6275108,5291438,0
4611,50.22,0.28,108.77,2259.555556,0.01,1,0.01,0.0,1710579466,0,0,0,12,-535.5967572,-995.8334598,-1362.567723,-1729.380721,5137131,-542.7805229,-862.8440033,-1038.398931,-1028.570215,5337402,-947.0354919,-1106.588953,-1010.565147,-1121.360091,5200348,-329.9790537,-459.3857039,-835.8974255,-912.111373,5306994,1002.635402,727.7258372,851.6953071,655.7841066,5210417,-21.38926615,500.5874498,-16.68620564,436.6960924,5192555,969.8274796,932.8535118,829.0724785,1162.589328,5117474,623.7422871,520.7704802,462.1681484,521.2233931,5164665,756.1537178,1052.668998,1308.993555,1408.992613,5361742,1074.189781,1355.809616,1567.632316,1435.908063,5322678,1180.819273,1961.560837,1738.943404,1537.999695,5191826,2123.34122,1452.47919,1698.532785,1652.717149,5242806,1627.204732,1538.495377,15.47420809,1759.16041,5227137,1228.852304,1114.225201,1237.204436,967.3338757,5121205,1612.527123,1392.509421,1440.11088,1474.556321,0,1524.708279,1500.898037,1558.607561,1540.86613,5130330,1393.19098,1380.991641,1482.497896,1385.043481,5153885,1917.569191,1677.351773,1803.482788,1858.655927,5154616,1839.342432,1750.697319,1711.465044,1676.221115,0,-380.107472,-452.9995657,-1142.153806,-1514.180536,4986548,813.7165485,729.2110716,919.1303992,692.8948781,5245677,187.3819337,-60.79645885,-283.5249041,-577.7413631,5407483,-260.3401897,-206.7367962,-512.8583205,-556.3688682,5339328,-997.3020175,-574.327403,-476.1623945,-368.4739118,5291502,0
4612,50.22,0.28,108.77,2260.740741,0.01,1,0.01,0.0,1710579466,0,0,0,12,-531.3885304,-981.1438067,-1369.465093,-1760.301853,5132519,-524.7831891,-845.344343,-1024.57413,-1039.228897,5337028,-929.3347779,-1120.376398,-1031.116298,-1105.938241,5201890,-319.5067063,-505.286428,-890.9016134,-958.1726294,5308544,986.2554164,721.3019736,836.5517905,645.6961236,5211105,-1.162615963,501.5850729,-45.79927981,415.9198411,5193200,899.7767347,953.1216754,764.0735781,1053.55033,5116556,639.0775436,471.6292956,446.866068,503.99861,5166930,724.3877427,1040.601145,1289.139384,1380.977973,5362870,1108.855193,1296.740759,1627.003327,1431.39578,5321931,1135.697225,1929.26292,1687.548219,1465.775031,5191742,2131.662106,1563.950523,1803.792829,1576.388314,5242070,1731.320912,1576.946435,16.74879825,1847.779972,5226770,1284.041999,1125.194249,1285.517234,1034.850947,5121304,1719.629678,1506.451619,1562.254189,1577.477014,0,1678.559462,1653.547132,1679.042001,1667.012464,5132588,1494.771202,1500.561633,1570.295812,1526.220277,5153069,2089.92356,1817.218212,1924.158546,2020.779596,5155333,1846.794834,1906.526095,1749.046452,1725.947986,0,-338.9896228,-429.3761404,-1117.331692,-1494.32311,4986198,880.0690926,776.1704683,1008.633555,824.0738744,5245677,260.8576051,-77.50479344,-215.5631678,-584.3004995,5405926,-250.0447518,-207.5362793,-479.5957883,-540.8588661,5338151,-970.4049732,-509.820673,-419.1552366,-324.4220678,5288406,0
4613,50.22,0.28,108.77,2261.925926,0.01,1,0.01,0.0,1710579466,0,0,0,12,-503.9078993,-949.7295705,-1371.854293,-1770.862087,5130884,-492.3179663,-828.9353086,-993.2367543,-1039.222837,5336653,-898.8863338,-1119.946677,-1047.894328,-1080.615714,5201078,-291.5389964,-544.7248556,-959.1025828,-1006.030983,5307799,968.3374172,708.9153991,824.4819939,651.1634097,5211470,1.002052681,515.4098763,-85.79616363,396.7892933,5196201,793.4597107,951.7114254,704.1489572,939.3252348,5116497,691.6054277,434.0462162,409.567989,516.4670476,5165027,682.3523224,1006.841761,1273.368355,1350.017545,5362822,1114.559774,1259.170308,1658.179334,1434.1711,5321931,1112.914928,1830.669731,1549.565166,1457.991842,5193284,2065.616476,1693.844864,1875.1342,1541.248362,5243542,1819.567181,1564.136786,18.22260631,1845.177204,5227427,1354.249411,1172.935566,1358.944144,1115.556081,5118951,1797.554271,1635.190165,1683.624603,1678.367805,0,1824.15248,1785.186015,1802.408211,1811.868928,5132228,1592.827132,1640.815152,1676.253134,1689.17579,5153793,2236.253017,1979.478135,2043.191447,2117.431607,5153616,1871.179292,2039.333471,1753.436624,1759.157491,0,-289.5852232,-386.8012797,-1081.907871,-1465.694951,4987852,950.4881152,863.664706,1114.216066,968.6433865,5243395,320.1769275,-88.93766198,-149.5429132,-578.4868203,5407863,-226.9544087,-185.4068449,-442.3449957,-524.0437924,5338205,-920.7209979,-416.0287581,-374.3569377,-253.4176794,5287279,0
4614,50.22,0.28,108.77,2263.111111,0.01,1,0.01,0.0,1710579466,0,0,0,12,-475.1222786,-925.698438,-1371.065633,-1764.145584,5131507,-451.1079339,-802.6730097,-958.9614657,-1032.952034,5338205,-858.9037322,-1133.350462,-1077.4205,-1068.646804,5200630,-259.0686812,-582.0267755,-1011.576346,-1041.015837,5306249,951.2705557,706.1489292,815.616247,651.6176522,5215208,-4.783039982,523.6772524,-123.0107901,365.0610165,5193929,703.2338833,972.5015047,655.7619739,807.0271746,5117015,729.1141809,404.3678559,375.1716555,516.5997551,5164212,615.3705399,975.9646118,1224.264189,1313.015415,5362774,1090.399457,1207.103703,1655.220075,1406.340818,5323483,1083.628045,1676.116119,1439.572533,1452.250136,5192471,1995.170857,1785.859963,1942.704424,1531.970609,5242438,1862.834048,1556.496302,18.64495384,1880.195556,5230807,1466.118905,1177.12608,1458.590163,1198.327128,5121205,1859.360648,1790.90426,1777.28187,1728.19704,0,1964.537119,1924.237323,1902.435616,1960.597524,5133309,1715.894533,1784.858096,1785.546347,1824.746239,5152800,2350.322282,2088.083591,2116.583311,2229.961294,5155701,1879.64333,2166.9267,1867.199375,1814.361862,0,-227.7440392,-340.0261077,-1029.33935,-1430.258048,4985498,1018.417962,971.4241026,1204.416396,1133.265859,5244204,365.5634329,-113.6851064,-125.9799752,-518.7600511,5408661,-194.0347745,-149.0670494,-385.6941827,-495.6928819,5337562,-880.7143457,-371.1869534,-363.0579962,-172.8064476,5286230,0
4615,50.22,0.28,108.77,2264.296296,0.01,1,0.01,0.0,1710579466,0,0,0,12,-443.3493093,-910.7246121,-1365.016758,-1751.485372,5130621,-406.3630492,-781.0769041,-922.9410242,-1023.539565,5338205,-801.6946631,-1143.238431,-1094.969924,-1065.885807,5203351,-279.7871607,-618.292637,-1048.306609,-1065.081933,5307799,927.4340283,720.8016691,818.7618024,653.8878235,5215208,-16.93237055,526.8903769,-151.8431556,324.0915779,5194658,591.4540132,976.9706562,725.583226,689.3222218,5117674,752.5829951,392.5969368,340.7748115,506.5062431,5165842,520.6894601,933.9434626,1179.147259,1268.629513,5363526,1055.53805,1132.761766,1619.499316,1342.932997,5323483,1077.192239,1494.2039,1292.902455,1404.434988,5194013,1869.460103,1857.884522,1964.451028,1571.589458,5241187,1861.444603,1597.876575,19.04208547,1958.264903,5230072,1579.236923,1196.775753,1532.560287,1286.041938,5120487,1889.075973,1942.573104,1825.347271,1790.374691,0,2138.554116,2029.374376,2002.453641,2108.530394,5134969,1842.170705,1913.950209,1892.459631,1944.152453,5154154,2400.446297,2209.186627,2244.418312,2386.985863,5156511,1923.662073,2273.673218,1977.098519,1881.193694,0,-163.2389137,-291.8017486,-975.7663972,-1392.211492,4985848,1081.072211,1055.8197,1287.773005,1252.849889,5244941,352.1121467,-135.5996121,-74.55670426,-454.3799176,5407483,-151.4514631,-105.4137298,-313.6958426,-464.1916593,5339328,-847.1108088,-355.9015948,-349.5027567,-73.47434464,5284375,0
4616,50.22,0.28,108.77,2265.481481,0.01,1,0.01,0.0,1710579466,0,0,0,12,-409.5066324,-901.4732456,-1353.02531,-1739.076017,5128987,-361.2869344,-741.9126036,-884.666833,-1007.077735,5338205,-787.674509,-1131.161712,-1096.738071,-1079.907379,5202456,-310.7858347,-646.2228891,-1077.864407,-1085.338765,5306994,917.6070317,741.0419548,829.7412973,658.8626246,5215208,-37.7373387,518.0755021,-161.1267407,281.1389025,5195388,508.8721462,997.9134599,810.1602347,607.7741868,5117115,742.1910622,383.5361813,282.6136625,433.2480587,5165117,440.8638401,893.9964221,1118.737938,1212.716864,5363526,1005.529404,1048.393374,1545.388109,1263.575699,5322678,1066.66091,1283.515887,1186.836388,1360.231474,5195190,1716.629928,1879.00724,2003.563168,1546.154696,5242732,1838.921932,1668.66766,20.00947662,2108.450414,5231617,1649.420682,1217.494545,1559.343222,1368.334924,5122023,1930.954563,2119.194904,1890.78191,1850.732451,0,2289.444209,2114.670492,2083.381756,2237.602392,5134873,1963.796843,2026.458928,2018.801146,1996.013456,5153069,2487.452224,2357.252414,2354.257548,2530.72252,5155247,1989.264493,2342.683444,2054.044477,1972.480149,0,-109.2318301,-247.7544396,-922.3292779,-1349.708222,4985848,1120.141361,1132.22254,1359.561914,1278.685976,5246046,381.4194518,-131.7336645,9.083463102,-464.5192674,5407104,-104.3275545,-49.9437231,-244.842288,-416.5256492,5343932,-857.1782611,-319.3645386,-337.2043423,-19.81503504,5280210,0
4617,50.22,0.28,108.77,2266.666667,0.01,1,0.01,0.0,1710579466,0,0,0,12,-372.6440153,-888.6094914,-1336.037891,-1720.77996,5129902,-306.7040264,-691.5149507,-847.4402497,-989.4217476,5340184,-805.3808244,-1115.071431,-1088.992811,-1081.224641,5205951,-328.915379,-660.9614203,-1091.420776,-1105.172749,5306682,923.6701196,765.1919685,834.3131157,672.1366388,5213665,-33.31468346,506.0959844,-156.8334873,253.6455303,5196201,467.7959841,987.3091112,835.9482131,538.5016308,5114760,696.3401985,367.9665922,231.5244143,370.8405949,5165300,368.6484372,835.9415994,1048.755695,1157.29739,5365081,932.4730738,974.2474045,1500.58963,1241.981151,5321127,1089.48746,1094.536251,1115.703754,1327.864037,5194742,1528.933736,1928.089671,1997.629999,1486.752311,5244646,1801.671477,1730.813456,22.98694661,2174.878798,5229996,1660.881965,1283.418208,1577.197811,1487.117418,5122382,1942.25797,2256.567863,1929.240102,1923.03052,0,2454.935916,2216.089487,2155.739431,2372.998148,5139752,2087.51414,2137.215038,2143.179053,2102.712974,5154254,2586.326501,2509.361507,2448.740847,2632.065397,5157601,2037.621641,2346.672324,2106.686131,2068.433008,0,-71.31554076,-193.710418,-873.3800238,-1309.627875,4985848,1146.300528,1198.587376,1452.72068,1335.102628,5246410,461.0002829,-109.6827354,68.64098175,-448.9509486,5405926,-50.38612886,5.733011558,-187.2719849,-377.3283399,5338312,-863.7845765,-293.0527088,-307.0261022,-9.587794277,5279601,0
4618,50.22,0.28,108.77,2267.851852,0.01,1,0.01,0.0,1710579466,0,0,0,12,-327.8419951,-882.8075523,-1318.601104,-1708.240638,5126992,-248.7917033,-632.1925436,-801.4947586,-967.4268044,5339381,-814.9801229,-1096.870753,-1079.402015,-1073.077406,5205220,-356.0264697,-671.0521186,-1091.50331,-1114.719623,5306621,930.0884614,764.4462905,838.0356412,674.8917796,5215208,-39.13499004,509.9988907,-159.5878264,229.3001555,5197014,425.766713,924.5929142,799.3716054,455.3145178,5116397,650.2168358,366.4691723,213.8283402,319.3453987,5164212,300.0857913,765.8423521,978.8077795,1113.124044,5365129,901.9545851,952.2297476,1481.735565,1188.061577,5321931,1107.967822,899.7337762,1067.069265,1325.357119,5193648,1368.002309,1916.193364,1963.706741,1434.178694,5244204,1757.006371,1681.466008,25.01431474,2186.529251,5231478,1665.644322,1271.790187,1576.227239,1609.993065,5122382,1965.794357,2335.544486,2024.634082,1982.248101,0,2577.757757,2301.595178,2221.716725,2473.271521,5137131,2208.929852,2217.849325,2240.006944,2234.410302,5152345,2674.687238,2632.963692,2527.784964,2679.354775,5159323,2095.30457,2371.576524,2084.710372,2132.507488,0,-63.39954036,-148.3683191,-821.670666,-1262.223842,4986675,1169.824827,1298.730497,1532.248399,1406.921564,5246851,542.8139188,-53.8422966,138.0470758,-386.0858178,5409041,8.761951097,70.60651498,-149.6872007,-329.2332199,5337990,-850.3297554,-298.7697265,-283.3734668,16.03814744,5274655,0
4619,50.22,0.28,108.77,2269.037037,0.01,1,0.01,0.0,1710579466,0,0,0,12,-287.1964931,-876.7416309,-1305.489605,-1701.222752,5127090,-195.3137683,-576.8539804,-763.9253827,-949.432271,5338954,-835.7267011,-1084.262843,-1070.135815,-1084.101872,5204774,-338.4186512,-683.6406821,-1081.439609,-1126.7468,5306249,941.8195343,759.999501,843.2473485,664.1099608,5214396,-79.40187531,521.0005186,-164.4603424,203.2249562,5196201,397.1137542,859.7404442,672.2783851,364.8924953,5114760,623.3214327,388.2167796,218.8467137,306.0077275,5163216,249.4184425,679.0679205,917.1014433,1075.814937,5365129,914.9133108,926.7847556,1398.955334,1110.740063,5321931,1111.597931,713.3519098,988.2125694,1340.303489,5193284,1215.666429,1839.321954,1898.156305,1346.010332,5243468,1711.5764,1635.57736,26.18026908,2150.225312,5231174,1638.312296,1208.407773,1621.410711,1679.878628,5120028,1991.498581,2396.361893,2110.445312,2059.275712,0,2654.374904,2373.231924,2277.503696,2526.145603,5137492,2325.558929,2275.12651,2325.898408,2385.026724,5153431,2758.014086,2718.140429,2557.958235,2710.530938,5157872,2174.193837,2361.564382,2099.033051,2201.958808,0,-45.42680759,-103.6267784,-777.3640955,-1223.648155,4984671,1273.051817,1390.668196,1608.01385,1528.248667,5247955,618.5888689,47.32249686,196.286363,-296.1501166,5407483,75.50582249,140.6813076,-103.9549082,-256.8936871,5335635,-810.4137983,-354.1499817,-264.9948533,14.41120696,5272166,0
4620,50.22,0.28,108.77,2270.222222,0.01,1,0.01,0.0,1710579466,0,0,0,12,-262.9283179,-873.1719028,-1290.939589,-1675.205033,5122481,-140.110948,-525.1535608,-735.019905,-926.7775127,5339756,-840.9119595,-1084.766249,-1067.044886,-1106.232876,5204408,-352.9914684,-695.4728092,-1088.627855,-1122.988206,5307799,959.7212675,761.9583976,849.5328655,666.4690234,5214476,-107.7497254,500.667392,-176.7288597,186.5421108,5194742,369.4425471,809.2168697,600.301141,302.3613644,5116138,577.4865748,417.9822722,219.6139304,286.6882232,5164575,234.4129127,598.7875447,859.1271951,1056.052433,5360565,913.8117003,901.6029345,1323.362976,1006.779513,5322305,1131.121685,593.0340976,901.8884258,1342.295914,5193284,1050.474524,1703.786764,1786.611286,1315.541354,5244204,1683.883835,1657.259738,26.37349774,2021.154324,5231541,1633.918488,1112.109885,1652.450509,1726.490872,5121205,2018.995092,2433.371228,2178.925395,2120.850022,0,2693.821759,2440.444084,2359.482257,2583.605021,5138839,2413.808625,2315.811315,2393.418169,2507.206601,5154971,2814.252759,2770.973178,2580.322209,2736.007473,5161677,2262.969995,2377.434102,2114.56278,2245.229517,0,-62.58104519,-78.94099248,-724.6232034,-1165.648325,4986675,1355.119057,1479.322644,1664.885812,1557.189821,5247955,678.7902944,186.9772591,238.6737779,-203.9547018,5407863,161.2672017,202.96191,-79.12126607,-178.1631392,5334566,-772.2683801,-374.894833,-233.3563259,42.0535568,5266881,0
4621,50.32,0.26,108.66,2271.407407,0.01,1,0.01,0.03,1710579466,0,0,0,12,-240.6582776,-852.5065074,-1276.587251,-1649.358518,5121304,-90.0520231,-487.5455843,-711.1014025,-902.0960126,5339381,-841.3503756,-1093.699519,-1057.93556,-1114.964533,5204774,-410.9213888,-712.044424,-1096.466234,-1122.943381,5309290,980.4515908,768.5528548,854.738359,648.8621932,5212647,-132.4844195,467.1660348,-185.18885,196.0045666,5194013,360.1739158,732.2448248,566.9330956,302.6351616,5115837,516.5710921,410.6932592,225.9643861,256.1660799,5164303,218.9741853,528.1098314,798.5755435,1027.195822,5361317,848.6352801,866.6290889,1229.210084,923.7428309,5321127,1126.482983,512.0654148,852.6434493,1349.160646,5194097,937.5750218,1531.620388,1671.311517,1348.543721,5244941,1651.030952,1668.271522,25.62115033,1976.014939,5231617,1656.537123,1025.935444,1669.173799,1772.870544,5119669,2033.677572,2443.173412,2222.602853,2190.333041,0,2660.23046,2516.54208,2439.234323,2605.050694,5138935,2480.504299,2327.167104,2500.946331,2583.471218,5154254,2843.245801,2770.258331,2580.980066,2754.397966,5163216,2370.556133,2381.844521,2265.819027,2296.162163,0,-47.64414591,-30.56615773,-666.2244552,-1110.694937,4984322,1425.154151,1548.016016,1719.182838,1515.929643,5248691,697.2444423,344.6568351,234.7984632,-173.8778512,5408622,243.067805,248.4465077,-44.57632426,-117.5302684,5331517,-727.7251753,-384.7490778,-207.3085639,72.53352332,5263186,0
4622,50.32,0.26,108.66,2272.592593,0.01,1,0.01,0.03,1710579466,0,0,0,12,-220.6270902,-841.753584,-1255.022633,-1630.232526,5118592,-65.19129464,-467.2789205,-696.7074322,-871.1850546,5338579,-820.0392322,-1100.470796,-1049.93453,-1121.406342,5205220,-474.3848804,-724.651451,-1080.645239,-1116.085618,5307799,1013.504633,770.1973623,868.582394,611.5211578,5213824,-146.4557285,429.4810703,-185.1090878,200.7806557,5193564,360.3504038,648.0297494,621.432177,309.6279233,5116656,424.3451266,389.2773498,218.0582681,214.5897223,5164575,216.3764745,475.1433872,737.993106,972.7274666,5362870,780.394011,850.2080235,1128.531058,837.7549124,5321501,1130.271877,509.7309364,793.3753858,1323.52394,5191911,859.1996087,1392.622839,1576.45068,1384.45274,5246851,1562.794232,1647.37109,24.71598734,2009.932961,5229338,1721.859626,970.4925993,1664.607751,1828.058389,5121205,2042.037439,2397.632714,2221.124762,2251.225239,0,2628.412786,2582.636336,2534.254023,2636.15051,5140493,2529.671305,2368.964934,2600.063003,2655.951814,5153800,2833.25024,2772.96151,2641.400594,2777.30967,5161677,2492.875342,2426.076196,2436.813573,2350.259022,0,-12.98352287,48.29230305,-609.7443166,-1057.184369,4986675,1467.453934,1602.4008,1749.931173,1508.32605,5249060,660.1087814,410.8924498,261.2242221,-131.0978424,5409954,292.5564981,287.9332863,7.99755959,-48.86838207,5331892,-691.2936869,-379.5751606,-215.3927446,86.89635596,5259813,0
4623,50.32,0.26,108.66,2273.777778,0.01,1,0.01,0.03,1710579466,0,0,0,12,-209.0754736,-845.4389191,-1240.035775,-1637.637912,5115320,-70.57672891,-456.2675974,-687.566501,-843.4419225,5340131,-802.1758124,-1124.442067,-1031.461702,-1120.188163,5206762,-517.1321664,-724.293887,-1063.655361,-1119.003145,5308544,1031.974522,767.4005276,863.1835351,573.8812243,5214476,-147.4120655,399.920199,-156.8126463,208.084864,5194293,362.2145545,576.2992551,586.4255442,277.2500661,5114401,316.7598159,402.8449586,205.255764,176.4930956,5164303,197.918429,444.467407,691.5418847,897.6175156,5361268,699.4100712,795.7940451,992.3123326,761.7406525,5321127,1114.27842,473.3501267,799.3919362,1303.973132,5190285,849.1799711,1251.963359,1476.334673,1384.503718,5246851,1484.750157,1589.345783,23.05076924,2063.019713,5231111,1720.438957,888.004887,1638.06641,1849.864385,5120487,2046.366113,2359.213402,2226.500188,2280.828898,0,2571.662867,2676.687953,2614.635489,2658.649278,5138935,2542.784774,2401.206631,2637.14105,2679.500894,5154616,2881.487805,2769.81576,2685.314122,2825.319067,5162039,2579.870618,2496.447692,2551.988963,2427.022373,0,41.42074112,136.3674286,-566.9619681,-999.641505,4985149,1480.069086,1606.714104,1743.541679,1450.641489,5249796,690.7353506,468.4153284,303.1601068,-80.53593949,5411511,344.089839,326.7851373,83.01667037,14.79627128,5333069,-658.2834175,-365.1124489,-219.244163,104.3719195,5252008,0
4624,50.32,0.26,108.66,2274.962963,0.01,1,0.01,0.03,1710579466,0,0,0,12,-210.7979918,-842.688299,-1233.644772,-1670.153861,5113784,-64.61194827,-456.4256432,-697.6152607,-825.1091492,5339328,-798.0931457,-1165.14998,-1043.720693,-1121.539857,5205220,-577.6365471,-737.9717287,-1061.563565,-1142.422649,5306309,1046.255839,752.8709582,845.6884016,547.7632203,5215208,-131.5308031,367.0372749,-157.1610605,181.9778313,5193929,396.4469206,512.2533518,464.3186369,264.0120066,5115378,207.6893745,403.7065002,221.4709074,130.6110499,5165117,188.8986973,435.4999998,663.6761891,833.2768403,5364752,551.2762268,717.0414607,889.9557282,700.6593354,5323483,1076.673657,494.04245,800.4360954,1253.495561,5191462,864.865442,1152.767755,1369.915547,1381.371784,5246410,1463.443533,1527.982938,21.40830177,2050.49421,5233832,1621.666991,794.9573804,1611.762465,1829.272265,5121205,2061.476279,2311.897392,2218.761727,2300.846299,0,2529.270309,2760.858032,2705.178733,2722.718958,5139752,2582.781373,2425.242437,2664.75334,2783.563726,5156062,2923.964844,2795.96408,2686.446451,2860.618023,5164303,2686.68496,2584.259476,2653.803131,2522.573497,0,70.73064468,194.8827556,-513.1027442,-967.5106867,4985149,1392.02314,1563.654569,1679.211641,1442.226185,5248251,782.4635191,524.8399536,353.3472962,-36.91340656,5412271,384.4153359,385.9649524,154.8511391,92.74694532,5331517,-600.9513813,-359.6514414,-222.3904215,98.40093859,5249132,0
4625,50.32,0.26,108.66,2276.148148,0.01,1,0.01,0.03,1710579466,0,0,0,12,-213.6969011,-833.7496821,-1236.360029,-1691.593942,5108718,-75.15034885,-460.020932,-704.4491867,-811.2292674,5340880,-800.9242615,-1205.623491,-1061.392043,-1118.638798,5206032,-649.8871601,-754.5564662,-1076.836812,-1173.556792,5307114,1038.95855,733.9643203,815.4436127,521.5852586,5214030,-128.74316,337.402442,-164.3479918,145.7201973,5195471,435.9280545,443.6069815,344.7829579,259.8422608,5115579,106.3645779,387.0873213,237.6177319,86.2739104,5162310,204.9480547,442.8592745,637.7878857,778.0221946,5362069,450.9047011,618.3032196,843.504694,687.7571233,5323483,1013.028639,540.1092709,821.097917,1178.911144,5192191,926.205355,1062.561831,1240.558928,1315.380931,5246410,1473.388401,1437.648175,19.57139067,1995.949224,5234934,1552.260489,734.8215786,1566.847065,1800.465762,5121924,2073.980623,2258.375196,2263.967314,2342.416827,0,2484.234219,2853.941158,2773.083769,2765.531508,5137492,2612.982387,2461.622595,2691.368666,2876.862498,5155792,2939.83612,2809.949467,2706.031078,2844.187546,5166205,2776.148246,2674.827397,2707.389121,2636.433676,0,124.5823946,265.155033,-535.4553276,-910.6425904,4984322,1323.939627,1493.250252,1607.938344,1491.757062,5249796,855.3982671,593.1654238,387.3885076,-8.166892357,5412271,430.194524,426.4926364,205.9100109,144.4768485,5330868,-523.9545923,-329.0826371,-259.9337834,124.9743639,5243542,0
