Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
7099,66.09,-0.36,108.29,5152.834286,0.01,1,0.01,-0.18,1710579468,0,0,0,12,-834.5102133,-819.3637233,-756.2442593,-794.8325658,5064597,-368.0599601,-533.5740898,-631.8853793,-756.878506,5313373,-691.2855164,-1079.114691,-1035.780461,-1074.469021,5158325,-749.3190153,-857.3268753,-1107.077095,-1245.71963,5258337,-880.5089942,-738.2657172,-898.0055332,-967.7769376,5222195,-451.7883726,-883.2165361,-393.8640788,-698.0475637,5189133,-605.9657994,-732.9785863,-691.2042032,-752.68646,5073797,-415.8980807,-509.8623129,-471.4776359,-670.289116,5131507,-238.1063678,-473.0826831,-677.7265054,-796.8333453,5285923,-554.6853468,-690.7285568,-810.5449703,-683.3436662,5270181,-665.8810773,-700.0201971,-758.0393151,-849.9354264,5146378,-693.8313478,-715.2618808,-774.1941691,-634.9308239,5223740,-676.546904,-445.5316439,-23.75585103,-693.7512238,5213744,-890.7167542,-451.4009072,-801.5622388,-1049.272197,5104369,-667.0274257,-585.5484742,-763.5883167,-919.8624553,0,-370.3879491,-522.3082146,-372.2975464,-463.2267866,5096995,-1106.711251,-1006.243063,-963.6622316,-1059.602358,5131147,-326.9129806,-380.1645514,-138.0881702,-134.9209755,5148090,-188.9342131,-328.6573781,-263.1987211,-318.610989,0,-342.9182515,-272.0121259,-172.4171212,-119.0943241,5192919,20.1455409,-67.18826387,1.353081413,-174.7915157,5224473,-458.6651585,-664.5648053,-625.0121763,-702.1931569,5369886,-314.4198705,-255.8818111,-458.3919265,-365.4860679,5305877,-461.4161126,-414.5244619,-590.6433794,-661.1290678,5242732,0
7100,66.21,-0.34,108.31,5154.0,0.01,1,0.01,0.32,1710579468,0,0,0,12,-854.0187144,-845.533746,-787.7160105,-841.8062664,5065419,-396.1293936,-569.2632341,-645.1067989,-781.3144304,5312687,-716.347687,-1104.132172,-1067.390567,-1101.367486,5158508,-774.2377799,-889.334532,-1136.268562,-1269.769717,5259075,-904.0251036,-764.3484109,-935.9023999,-1017.895415,5225207,-473.8923331,-907.8766855,-423.3578118,-719.5509857,5191911,-620.3341562,-710.6107284,-676.3983085,-728.6655219,5076261,-392.7477981,-503.3044105,-444.7149992,-652.5959929,5130524,-236.7259576,-489.4267475,-670.3044318,-791.5712112,5282827,-531.2026051,-663.4390138,-779.1915974,-650.0464148,5270249,-618.9441757,-685.1153637,-737.7862343,-825.4818733,5145656,-682.7336722,-696.0250152,-753.9604837,-616.9581214,5219996,-682.120676,-448.5767958,-23.69550459,-694.4964352,5211836,-893.3039209,-448.0692418,-790.9140901,-1039.976521,5104369,-641.1642891,-568.6580008,-755.0073583,-906.6793476,0,-319.024075,-486.7382154,-327.0520615,-447.7384433,5094744,-1108.586039,-1012.855687,-977.684043,-1085.898808,5130427,-320.4556832,-382.3257464,-150.4702247,-154.3177628,5148999,-220.1481398,-368.3812121,-311.0918855,-358.8477803,0,-410.1545827,-340.4741749,-236.6469635,-192.3761698,5191014,-56.13022145,-134.0404126,-58.31315548,-223.04486,5224473,-500.2434991,-698.9278029,-653.2569289,-729.6856297,5369886,-332.5830574,-263.780462,-481.8853108,-390.5507467,5304881,-492.3622772,-423.5360245,-612.8851123,-687.7773079,5242659,0
7101,66.21,-0.34,108.31,5155.165714,0.01,1,0.01,0.32,1710579468,0,0,0,12,-887.614696,-873.3326577,-834.9826764,-885.0633174,5065996,-421.9086096,-597.9475968,-641.5308073,-802.7759725,5309290,-750.9219355,-1128.657574,-1109.443324,-1140.267843,5157963,-796.6668388,-925.9755614,-1167.939339,-1289.891026,5260532,-939.0746901,-805.5761269,-978.0674029,-1060.502705,5225960,-499.9618401,-937.9718572,-443.1728289,-729.9848865,5192471,-629.764348,-710.7460001,-662.8421714,-734.8087668,5078476,-367.6891201,-478.5424952,-433.2423162,-644.4283094,5133960,-257.5045337,-484.4559995,-678.0719071,-789.0850222,5284375,-502.5497819,-631.8502373,-732.9013202,-613.1553631,5270249,-574.1122885,-667.5218492,-703.2566864,-811.6668528,5143741,-667.0688262,-670.514777,-731.2248675,-594.8035066,5219342,-685.8385486,-463.3155033,-23.30051706,-685.7873094,5210337,-895.3305101,-415.3832304,-770.5216786,-1035.799737,5105494,-620.6647666,-554.0852447,-744.9226203,-890.5295485,0,-275.3645398,-452.3353845,-279.4054321,-434.8995289,5095355,-1124.41144,-1011.423653,-999.199197,-1109.757481,5131965,-315.1369238,-374.7801604,-160.9037908,-172.83209,5148999,-245.2782554,-414.6218867,-361.2604779,-404.9490769,0,-471.4570404,-403.915991,-304.095703,-260.5735571,5193284,-123.0859682,-181.5299279,-120.3525604,-270.7918374,5224840,-540.3834095,-732.7043986,-693.3211442,-748.7106774,5371063,-338.8164071,-268.0494553,-511.2778306,-414.8513676,5301477,-522.8938583,-432.6978003,-633.5410984,-722.2697058,5242364,0
7102,66.21,-0.34,108.31,5156.331429,0.01,1,0.01,0.32,1710579468,0,0,0,12,-925.7189506,-908.0192603,-882.4225177,-920.1566395,5066486,-442.9197785,-610.2733236,-650.9782093,-817.1880059,5308485,-790.1132271,-1171.099023,-1162.248217,-1202.675954,5155792,-830.4812911,-963.7875036,-1203.521983,-1327.266337,5259813,-974.0966475,-855.4167187,-1024.192823,-1113.343574,5225960,-529.186031,-967.9355177,-474.5055077,-751.9393003,5191826,-657.9966303,-720.8984094,-681.1122435,-767.6863108,5078476,-363.171818,-474.5494104,-426.5165953,-639.7064179,5135690,-286.0113239,-498.9414677,-663.0080981,-788.9675172,5287343,-457.5902246,-603.5984191,-700.0107794,-567.3953925,5271426,-538.3754621,-633.9337724,-659.4045154,-793.9256567,5145279,-646.9580684,-641.7112467,-712.5130948,-568.0515839,5217355,-693.0000641,-475.4029726,-22.36093381,-658.6899062,5209240,-891.7023877,-360.3709247,-751.8691546,-1020.537299,5104316,-609.9686688,-534.6664006,-733.1657666,-869.4356662,0,-240.6419243,-410.9657817,-251.3332263,-418.3263324,5096175,-1132.370246,-1024.369575,-1009.054741,-1121.604607,5128889,-308.0535396,-372.9839032,-176.4567484,-186.5526501,5147461,-282.2910732,-454.9069969,-413.1823198,-453.0334204,0,-531.7803674,-471.2787434,-372.6818871,-321.7063928,5193284,-188.4592586,-214.0839617,-175.1578976,-319.2559787,5223740,-587.1826218,-764.5805549,-723.3450852,-766.3298276,5372525,-337.1905115,-283.5005602,-550.674463,-435.7055761,5304820,-554.4515735,-447.6794694,-648.453866,-748.2542166,5238540,0
7103,66.21,-0.34,108.31,5157.497143,0.01,1,0.01,0.32,1710579468,0,0,0,12,-963.3522708,-947.4523554,-922.145922,-957.6807829,5067062,-461.7402744,-615.2865606,-665.9503522,-839.2545902,5310333,-838.8627265,-1212.464642,-1209.29301,-1265.389992,5156969,-885.0141543,-1014.169437,-1241.249052,-1374.395173,5258266,-1021.529869,-915.2918862,-1075.232479,-1178.658717,5230072,-562.6680704,-1002.601134,-508.6291486,-778.4712296,5194097,-687.9902631,-751.3819644,-717.2501347,-813.2863696,5076618,-355.7062966,-468.7912122,-440.9948449,-649.9135665,5134777,-325.5078638,-502.3383433,-674.2921716,-780.5562313,5288777,-425.3718961,-566.3622848,-674.7118192,-530.0913846,5271426,-509.8929736,-602.2452521,-618.3663707,-763.5397307,5145107,-601.3950558,-600.5700702,-699.9509402,-541.6869573,5216752,-687.766303,-481.8401116,-21.46680019,-632.3879327,5208874,-884.6638814,-319.6639964,-740.9673652,-1003.384659,5102063,-609.052458,-520.6376637,-722.933167,-854.4203087,0,-212.1250082,-383.5370962,-240.8680255,-400.6758667,5098068,-1131.018098,-1027.316066,-1010.544781,-1115.485419,5128170,-298.3014626,-371.1469311,-188.0277469,-197.8179096,5148009,-314.9531067,-500.0772596,-453.6447351,-500.9134701,0,-583.0793067,-530.0049584,-433.5530231,-378.7656245,5191014,-234.9876523,-247.369485,-218.5219315,-354.9422626,5226404,-631.8927141,-785.9345421,-734.3043094,-778.5430694,5375441,-333.8230213,-308.0432837,-571.0978324,-459.0310171,5304820,-582.1069095,-467.1507117,-650.8270293,-766.7787953,5238981,0
7104,66.21,-0.34,108.31,5158.662857,0.01,1,0.01,0.32,1710579468,0,0,0,12,-986.8313768,-993.7803375,-959.0017382,-991.8302973,5065308,-475.7239421,-632.1818697,-676.8327463,-861.4797846,5311450,-874.6039058,-1246.034049,-1249.437413,-1331.206319,5158055,-938.3984461,-1066.120441,-1287.340434,-1428.912805,5258337,-1074.284742,-982.0540985,-1124.451503,-1233.686116,5230072,-594.8341997,-1032.931584,-539.6921653,-804.1299845,5194013,-735.1488503,-785.2147454,-770.7589935,-855.1600547,5078260,-375.2029606,-487.7339568,-447.5232136,-667.0425056,5136146,-384.0864584,-536.9018179,-696.2517107,-803.0656228,5286536,-402.9825782,-538.8205601,-658.4732068,-487.6207095,5269442,-505.6385799,-566.3612668,-588.361255,-743.888258,5144651,-564.1734452,-563.6468936,-680.8053544,-521.7874439,5216752,-678.5137305,-475.2278279,-20.79549189,-612.0343268,5207331,-867.9181424,-285.694117,-721.5592845,-993.2169074,5104419,-613.2925967,-517.549256,-720.9180238,-844.4382111,0,-200.2825715,-363.3814512,-239.6252167,-389.6693982,5097665,-1125.695253,-1022.443205,-1007.963423,-1111.443342,5129347,-282.9458558,-366.7859874,-190.4783315,-198.3663352,5149908,-346.9666157,-535.3733917,-491.5056359,-544.201885,0,-629.6696871,-582.9154432,-475.8204187,-413.8308874,5190370,-254.2621022,-264.2534691,-248.1976073,-381.0633601,5224783,-668.5896993,-794.0369381,-752.1345549,-795.2997131,5375396,-318.8315873,-328.2667705,-576.7651333,-481.8729377,5304820,-602.2200409,-491.6626552,-644.8642027,-772.7601751,5240967,0
7105,66.21,-0.34,108.31,5159.828571,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1003.472989,-1026.551601,-991.6234305,-1031.707425,5065775,-480.9341285,-644.1538131,-691.3140696,-882.0825809,5311882,-905.7675222,-1263.486864,-1279.20358,-1366.129442,5156608,-990.5870935,-1118.565386,-1327.816017,-1482.854502,5258337,-1124.902422,-1034.401074,-1183.915026,-1289.46375,5228237,-631.7468594,-1071.689747,-582.0131072,-828.68026,5193200,-787.1900229,-843.4148329,-836.4297512,-921.1761248,5080507,-405.7848843,-516.0771844,-484.94785,-684.7647187,5137036,-424.4837563,-597.6092546,-738.3066062,-850.0938603,5286536,-392.7073378,-508.6555905,-654.5492297,-463.5607374,5269442,-525.3244993,-541.1867949,-557.9909759,-720.5811908,5143474,-532.0036358,-547.9507565,-666.3432885,-506.3693219,5215574,-658.9989025,-453.4937263,-20.40130765,-613.3014832,5206965,-843.1049734,-244.7789311,-695.4747642,-987.1091343,5103958,-614.2320628,-518.7513997,-722.7130868,-844.4441081,0,-176.5453849,-360.9676217,-246.1170192,-383.4435779,5099661,-1116.003505,-1012.331072,-1010.586675,-1102.737186,5128987,-267.7840089,-362.0178155,-193.1931241,-211.3454433,5149547,-372.6338605,-560.9247982,-517.8600384,-590.1773879,0,-663.2673377,-621.1812309,-518.1501329,-458.7202784,5186584,-267.012023,-273.7422514,-267.1378705,-392.7559242,5227870,-692.3894089,-821.5827553,-772.7688453,-807.949069,5374687,-316.3926837,-356.0696678,-579.7369989,-491.276585,5305192,-627.1031785,-515.1664278,-649.937326,-772.8381664,5241703,0
7106,66.21,-0.34,108.31,5160.994286,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1019.46713,-1047.729925,-1031.211884,-1062.814408,5065419,-479.5482078,-654.3408444,-700.1852621,-898.8204319,5314119,-926.8820704,-1280.41854,-1295.529048,-1375.306854,5155333,-1030.333024,-1156.629142,-1364.968992,-1544.451914,5256861,-1182.430852,-1086.630529,-1256.126188,-1357.298378,5227137,-671.9761826,-1112.484655,-630.4444604,-876.6577913,5195836,-853.5345795,-907.7613932,-912.1013027,-996.9273206,5080258,-462.590527,-566.3204352,-521.5619618,-731.9363046,5140303,-482.8364064,-654.0995553,-800.1075182,-903.0056284,5289264,-396.0339566,-500.9497216,-657.2756237,-458.789291,5271056,-528.672,-509.2865436,-541.397613,-701.2438664,5143113,-508.5960265,-541.4906987,-653.7656301,-497.2226255,5213744,-636.5783746,-423.5192573,-20.21546932,-597.8572718,5205869,-823.5999239,-212.8360831,-681.6097193,-992.6595074,5103241,-625.4138347,-519.8151313,-722.5418751,-842.093187,0,-174.9442192,-377.754428,-264.5108562,-392.0508939,5098842,-1109.195328,-1003.727167,-1006.198234,-1086.659243,5128267,-262.1489579,-362.9854034,-200.834575,-221.7027504,5148638,-399.0932999,-575.6608838,-546.3423252,-628.9187011,0,-693.517499,-655.1163413,-549.7005326,-483.6518942,5187676,-261.5052908,-277.0421696,-274.3182908,-405.3801372,5228681,-706.7959099,-840.067006,-789.0107921,-824.5562846,5372148,-302.6827848,-370.1298082,-572.5663704,-500.3559842,5305625,-655.0585782,-539.3371395,-647.0183395,-762.9638915,5239717,0
7107,66.21,-0.34,108.31,5162.16,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1033.003823,-1070.277278,-1058.167985,-1069.679734,5067553,-470.3227397,-662.9275709,-712.1757258,-911.0200215,5313000,-929.7574933,-1282.224532,-1299.849094,-1369.543967,5154616,-1075.56654,-1198.162372,-1387.49255,-1588.721307,5259145,-1232.266392,-1144.431134,-1320.711208,-1419.850604,5227794,-722.0289536,-1158.92715,-677.4088467,-925.7983142,5192555,-928.3616894,-981.5720542,-999.5971584,-1079.001858,5079902,-536.9900217,-610.6030684,-580.0587563,-787.4396066,5139030,-544.57427,-722.6116217,-866.8833873,-959.6380097,5289519,-413.553384,-515.2323578,-668.8116537,-459.3389441,5271426,-536.6023502,-479.6252199,-545.0526572,-692.7577302,5144290,-504.2365819,-532.9001941,-642.4732666,-486.7726827,5212933,-620.9896981,-388.2781795,-19.6180675,-576.114359,5204490,-802.2844254,-220.7777876,-669.2908341,-994.7738865,5102883,-634.5455963,-524.9114876,-722.9708941,-848.4406352,0,-183.9179899,-410.1129073,-299.4148748,-407.9899881,5100735,-1100.923197,-993.3174512,-992.5664165,-1073.161536,5128267,-269.2045084,-355.3394311,-198.999976,-232.0409765,5147447,-417.2833933,-597.9825465,-558.2945713,-660.243009,0,-701.8654117,-678.2031198,-572.8272694,-491.9117051,5186948,-269.4867049,-271.6645385,-283.5298226,-407.4988964,5227504,-712.000147,-846.2118517,-794.3101607,-839.0941997,5370686,-300.9797224,-373.4191418,-558.1690847,-496.8251605,5299927,-672.4427948,-553.4499,-638.6683233,-748.1554412,5238614,0
7108,66.21,-0.34,108.31,5163.325714,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1041.97445,-1083.95563,-1072.377685,-1073.901571,5068510,-462.121976,-664.4370617,-719.0230071,-923.2071286,5313373,-918.8498875,-1282.826089,-1286.627047,-1344.230808,5153523,-1106.017943,-1219.015737,-1422.143231,-1619.816502,5256861,-1267.974633,-1190.953094,-1371.98861,-1469.699585,5233907,-744.4807351,-1195.628075,-713.9442725,-976.7841704,5191826,-1015.419753,-1062.580733,-1080.08834,-1172.170757,5079189,-609.3462619,-671.4644435,-644.0011243,-869.3415833,5141215,-617.26567,-805.8775683,-946.663154,-1032.647091,5293358,-454.5072479,-548.8310934,-707.060476,-479.8422705,5270249,-556.4404378,-462.7313316,-539.8239799,-687.404228,5144102,-498.3804974,-528.8127168,-642.2978549,-485.8665413,5214110,-601.4319626,-375.192215,-18.98919281,-536.2229677,5204408,-785.2860636,-189.7162591,-645.5561053,-997.2965928,5102883,-640.5350317,-516.1065277,-721.0118982,-854.5977487,0,-212.9056127,-464.9896628,-329.4218375,-429.5088236,5103958,-1088.843205,-979.2340402,-970.272205,-1054.443144,5129085,-256.6085834,-342.2871397,-192.3635419,-236.8705339,5149092,-423.0973508,-608.0906844,-569.6416572,-686.78288,0,-713.8712485,-691.6297942,-578.0534161,-500.9549119,5186220,-268.5010645,-280.1333428,-281.7480356,-406.0922935,5229415,-704.793065,-850.3548388,-802.2099294,-844.9818079,5370686,-292.7613282,-371.7059993,-543.8609788,-497.8307185,5298440,-679.5816135,-563.2024438,-638.8637424,-729.0987796,5238609,0
7109,66.21,-0.34,108.31,5164.491429,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1053.973559,-1087.402063,-1076.742322,-1076.426507,5063420,-458.5097163,-669.9806208,-729.6429332,-929.5075321,5311941,-893.5999649,-1269.944456,-1261.962437,-1324.716681,5153885,-1136.000344,-1233.146689,-1435.277573,-1628.474126,5258337,-1313.232477,-1218.285078,-1423.248865,-1502.444388,5236478,-743.9378592,-1225.597366,-748.0896491,-1016.713086,5196284,-1103.195632,-1154.640806,-1171.74587,-1274.662054,5078476,-692.7705574,-746.8412046,-725.1519566,-972.9272927,5140569,-693.0481602,-895.0295095,-1034.889334,-1116.309775,5293667,-492.112742,-596.273523,-741.2483241,-512.6096721,5270989,-570.9111509,-465.241079,-544.2237962,-678.1652578,5145374,-499.3951855,-527.459026,-647.4710518,-482.9322443,5212647,-578.7196425,-356.283086,-18.85011233,-492.9025515,5206681,-777.9043697,-139.7944817,-629.2589139,-982.6266987,5103599,-635.1522683,-515.2663108,-713.0684969,-861.691208,0,-247.1206637,-517.4480395,-365.2177194,-459.4852281,5102525,-1076.703754,-952.8787327,-952.0965842,-1040.019891,5129804,-249.942183,-339.6783045,-189.7560487,-236.8249119,5147728,-432.3360749,-622.5852903,-578.8930785,-696.8912451,0,-713.4951823,-686.6687553,-582.626932,-493.8964441,5187676,-255.409911,-282.3725672,-285.33221,-393.4879319,5229782,-711.5040703,-849.0335135,-803.6992301,-847.6218131,5368756,-280.863805,-361.6817876,-524.0130932,-487.7192626,5302222,-685.3012724,-564.7848127,-643.7801568,-707.9694636,5240084,0
7110,66.21,-0.34,108.31,5165.657143,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1056.795697,-1082.530582,-1066.34785,-1074.119678,5064353,-447.328493,-668.4695525,-743.1033674,-933.6008569,5310705,-875.2221932,-1243.366038,-1236.961128,-1283.950889,5151085,-1141.103771,-1219.312675,-1433.378815,-1616.033522,5257528,-1332.516826,-1243.780912,-1452.382444,-1517.81892,5230149,-743.6419519,-1245.414193,-774.5761957,-1045.836635,5197744,-1200.51103,-1256.970351,-1268.09552,-1371.103782,5078941,-782.766073,-831.6699961,-814.5619266,-1079.213015,5140493,-778.475584,-979.8610983,-1126.112133,-1195.81699,5296209,-540.3101367,-637.7741187,-779.5543724,-555.7515508,5269442,-569.084174,-479.123694,-542.3860405,-666.0227177,5145279,-506.5123124,-528.0698808,-644.4733829,-480.8747579,5215208,-554.6744518,-333.0783972,-19.01440082,-451.8752789,5205585,-772.4696443,-67.15815392,-627.9304691,-971.7632766,5102063,-635.1828182,-517.5311044,-718.7243904,-876.9861552,0,-295.3767192,-573.4283055,-397.357274,-493.3970288,5103599,-1066.222475,-932.0533275,-936.8793615,-1027.94787,5131965,-250.2894746,-341.6396235,-184.6851953,-236.493256,5146378,-441.366984,-629.8663575,-584.3601412,-708.2640213,0,-715.8349425,-688.2566471,-575.6265458,-486.0955748,5186948,-251.136324,-291.7025764,-287.841626,-390.5283467,5227504,-704.185646,-852.6750149,-807.4785071,-844.4169193,5366826,-271.5233555,-342.4324845,-506.301446,-474.7315149,5299989,-678.2280094,-549.6684967,-635.3198232,-682.4778915,5243174,0
7111,66.21,-0.34,108.31,5166.822857,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1066.796499,-1066.070577,-1054.611443,-1062.815455,5064353,-428.1511555,-659.2432153,-741.0205892,-933.1051895,5309588,-850.13104,-1217.600318,-1196.124458,-1248.866445,5150176,-1116.20966,-1185.402369,-1412.330191,-1588.763444,5256861,-1320.519063,-1241.394423,-1475.144976,-1522.512745,5230149,-728.7115624,-1248.611568,-788.3269866,-1074.413628,5194377,-1284.987651,-1351.474327,-1350.1789,-1459.913117,5076943,-872.0151593,-920.7164217,-900.881708,-1186.97521,5140038,-858.3017846,-1066.458295,-1211.958684,-1271.513511,5298563,-592.5256754,-680.7473529,-816.5460307,-608.5891681,5270249,-567.2291915,-486.5710329,-537.0437426,-634.0508135,5147635,-525.8712361,-531.3964024,-641.3853738,-480.8325324,5214476,-531.9181047,-299.0903685,-19.26486384,-417.3094724,5201726,-768.6180701,-21.55297466,-625.0884055,-963.062865,5102986,-637.5931891,-522.0411758,-732.0917853,-897.2699044,0,-338.4068125,-608.4281951,-427.4567931,-517.8252206,5105136,-1058.981254,-916.5188993,-927.8449599,-1014.578199,5130427,-251.0884717,-331.777433,-171.7211243,-233.0647114,5147367,-449.7611165,-632.8234716,-586.7405762,-715.3066279,0,-708.7882582,-681.6531908,-565.1708054,-474.9278672,5185406,-246.5110757,-298.8437352,-294.507057,-396.5022271,5223662,-692.2133524,-846.9064818,-804.8120053,-835.036799,5367202,-248.200617,-324.0440671,-489.1911953,-454.7081976,5296643,-669.0848949,-536.3023613,-623.1153152,-668.0439641,5238609,0
7112,66.21,-0.34,108.31,5167.988571,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1066.131599,-1066.467275,-1025.550276,-1047.362685,5064708,-411.0211411,-651.1794293,-731.7258105,-924.3155397,5312687,-834.1572626,-1190.730535,-1159.017115,-1206.996363,5150899,-1078.262793,-1133.504441,-1384.437563,-1549.194184,5254648,-1305.130571,-1245.084867,-1483.29209,-1534.646197,5223373,-697.5484978,-1259.409385,-792.1383991,-1083.302879,5191826,-1367.513261,-1431.160861,-1418.806852,-1523.107234,5075440,-954.2870443,-1004.346085,-996.3411597,-1292.774051,5141936,-948.7385239,-1145.045522,-1288.321275,-1336.917868,5298192,-632.4408051,-723.6185575,-851.859487,-645.7216136,5271796,-560.7462046,-501.221106,-528.5462215,-606.5237511,5144557,-535.5153875,-535.1897118,-632.6993147,-465.9711676,5213013,-515.3392835,-264.5235275,-19.18611688,-398.5191558,5202867,-766.6102644,-27.89658835,-614.9046563,-958.8666176,5102525,-641.607807,-527.9096431,-742.8141104,-914.2836156,0,-391.9439766,-643.9454425,-443.8619804,-538.1200293,5103599,-1057.361977,-905.3134461,-925.4947256,-1016.461993,5130884,-260.420627,-325.6980693,-162.6104487,-229.907609,5147554,-453.8279722,-630.1462185,-577.7846033,-722.5765206,0,-703.5198273,-670.4004603,-548.9782583,-471.9064404,5187312,-252.7513635,-306.5164081,-303.3900456,-406.1987146,5223662,-677.1763242,-840.8717956,-796.0291283,-820.1511245,5369933,-228.7562265,-311.6993456,-467.6452371,-427.4321142,5299245,-650.9949994,-526.3533716,-607.892419,-646.933736,5239419,0
7113,66.21,-0.34,108.31,5169.154286,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1058.171111,-1061.365903,-1007.043967,-1038.498001,5061999,-405.6904846,-642.3867838,-724.1982067,-923.2481839,5312628,-815.9316182,-1161.983816,-1118.265325,-1171.573205,5150269,-1024.850486,-1093.337427,-1337.806792,-1496.279564,5251639,-1276.365807,-1231.8115,-1486.394801,-1552.369472,5224473,-656.3871444,-1255.827535,-786.9461774,-1094.022023,5192555,-1424.575626,-1483.833553,-1459.792931,-1577.041769,5075193,-1033.82426,-1085.022327,-1068.570141,-1372.831245,5141575,-1020.397564,-1218.463492,-1348.692195,-1386.567597,5297758,-658.6709094,-743.7723406,-874.1010653,-682.9479771,5270181,-555.2352144,-472.4223307,-519.543249,-597.1980891,5145562,-545.057428,-516.9013826,-627.307496,-462.056263,5212281,-502.0266708,-242.1507277,-18.96277544,-379.1106605,5202091,-775.7439485,-21.58356254,-621.2036433,-959.0695346,5102986,-647.5940845,-542.2496244,-765.134794,-947.3702592,0,-446.4669463,-682.8560625,-453.1185395,-547.1104134,5104011,-1063.306711,-900.4749655,-922.8639412,-1025.729557,5129609,-270.7076643,-317.4920313,-155.9522702,-220.0979722,5148277,-452.1078201,-616.4653604,-560.4867863,-719.9795713,0,-694.3943474,-657.4405295,-543.5982216,-467.8059526,5186948,-260.0743848,-310.2101909,-310.1213651,-401.1752768,5223295,-655.0238772,-826.1148372,-780.4013611,-806.6250432,5368332,-219.5313644,-290.7811298,-448.2418516,-399.6860682,5298501,-639.4714386,-508.6722031,-591.9714908,-621.4404111,5237948,0
7114,66.21,-0.34,108.31,5170.32,0.01,1,0.01,0.32,1710579468,0,0,0,12,-1056.377456,-1058.827072,-990.1721343,-1031.316404,5063998,-390.1175557,-635.6815604,-706.9554149,-918.7193989,5309349,-807.0993436,-1145.305844,-1085.812961,-1132.029531,5150992,-970.7039463,-1045.019863,-1296.095774,-1441.363452,5253103,-1262.674527,-1209.994213,-1479.454891,-1544.172135,5225960,-610.595825,-1243.795413,-765.8797304,-1077.288696,5191742,-1467.519528,-1512.558446,-1466.073769,-1589.872359,5071661,-1085.32635,-1138.408489,-1135.351452,-1424.397464,5143380,-1068.53682,-1268.952915,-1391.724819,-1411.896161,5300794,-670.3969828,-763.59331,-877.6218857,-700.3306966,5271729,-543.5469008,-463.5231243,-499.15066,-608.4303864,5146002,-521.0321909,-502.3829885,-620.896778,-458.3285316,5208793,-491.4879535,-224.1448225,-18.3640704,-361.7536665,5203269,-782.1919568,-18.73154171,-626.4405577,-961.2426339,5102986,-660.6633255,-557.2638304,-798.4058622,-991.9741626,0,-492.8544561,-713.8360699,-466.8110881,-554.3085896,5102883,-1075.357522,-902.5075189,-932.3878894,-1045.078611,5132588,-281.3776426,-312.8805876,-148.5239712,-205.711824,5148370,-438.5771284,-604.6116596,-550.7647656,-715.1266293,0,-681.4398646,-651.6394544,-538.7800122,-464.7693874,5187676,-273.461138,-311.0454481,-323.2847302,-394.8400597,5223373,-635.0917527,-806.9505284,-752.2924961,-787.662164,5370310,-201.0672106,-271.551868,-423.0118081,-373.0320488,5297758,-628.2273284,-485.3077213,-571.5642898,-603.5332113,5237948,0
